lang_id,canonical_name,source_flags,types,extensions,first_appeared,homepage,paradigms,typing,designed_by,influenced_by,hello_world,linguist_key,evidence_urls,notes,in_pldb,in_linguist,in_wikipedia,in_esolang,has_extensions,has_paradigm,has_typing,has_hello_world,source_count,alias_count,hyperpolyglot_name,in_hyperpolyglot,hp_type,hp_group,hp_color,pygments_name,in_pygments,pygments_module,pygments_class,pygments_aliases,pygments_filenames,pygments_mimetypes,in_rosettacode,rosettacode_name,rosettacode_url,rosettacode_summary,rosettacode_tasks_count
stackcell,StackCell,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stacked-brainfuck,Stacked Brainfuck,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stackeddeck,StackedDeck,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stackflow,StackFlow,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stackfuck,Stackfuck,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stackie,STACKIE,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stacking,Stacking,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stackint,Stackint,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stackish,Stackish,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stacklang,StackLang,esolang;pldb,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights;https://github.com/breck7/pldb,,True,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stackless-python,stackless-python,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stackmachine,StackMachine,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stackmill,Stackmill,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stackomp,STACKOMP,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stackowey,Stackowey,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stackpoint,StackPoint,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stacks,Stacks,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stacks-of-queues,Stacks of Queues,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stackstack,Stackstack,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,2,,False,,,,,False,,,,,,False,,,,
stackswap,StackSwap,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stacky,Stacky,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stackylogic,Stackylogic,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stage2,stage2,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
staircase,StairCase,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
staircasemaker,Staircasemaker,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stairlang,Stairlang,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stakc-old,Stakc/Old,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stakr,Stakr,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stalactite,Stalactite,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stalin,stalin,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stan,Stan,linguist;pldb,,.stan,,,,,,,False,Stan,https://github.com/breck7/pldb;https://github.com/github-linguist/linguist/blob/main/lib/linguist/languages.yml,,True,True,False,False,True,False,False,False,2,1,Stan,True,Programming,,#b2011d,StanLexer,True,pygments.lexers.modeling,Stan,stan,*.stan,,False,,,,
standard-chess,Standard Chess,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
standard-lisp,standard-lisp,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
standard-ml,Standard ML,linguist;pldb;wikipedia,,.fun .ml .sig .sml,,,,,,,False,Standard ML,https://en.wikipedia.org/wiki/List_of_programming_languages;https://github.com/breck7/pldb;https://github.com/github-linguist/linguist/blob/main/lib/linguist/languages.yml,,True,True,True,False,True,False,False,False,2,2,Standard ML,True,Programming,,#dc566d,SMLLexer,True,pygments.lexers.ml,Standard ML,sml,*.sml;*.sig;*.fun,text/x-standardml;application/x-standardml,True,Standard ML,https://rosettacode.org/wiki/Standard_ML,,308.0
staple,StaPLe,esolang;pldb,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights;https://github.com/breck7/pldb,,True,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stapler,Stapler,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
staples,Staples,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
staq,Staq,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
star,STAR,linguist;pldb,,.star,,,,,,,False,STAR,https://github.com/breck7/pldb;https://github.com/github-linguist/linguist/blob/main/lib/linguist/languages.yml,,True,True,False,False,True,False,False,False,2,1,,False,,,,,False,,,,,,False,,,,
stare,Stare,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
starfish,Starfish,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
starlark,Starlark,linguist;pldb,,.bzl .star,,,,,,,False,Starlark,https://github.com/breck7/pldb;https://github.com/github-linguist/linguist/blob/main/lib/linguist/languages.yml,,True,True,False,False,True,False,False,False,2,3,Starlark,True,Programming,,#76d275,PythonLexer,True,pygments.lexers.python,Python,python;py;sage;python3;py3;bazel;starlark;pyi,*.py;*.pyw;*.pyi;*.jy;*.sage;*.sc;SConstruct;SConscript;*.bzl;BUCK;BUILD;BUILD.bazel;WORKSPACE;*.tac,text/x-python;application/x-python;text/x-python3;application/x-python3,False,,,,
starlogo,Starlogo,pldb;wikipedia,,,,,,,,,False,,https://en.wikipedia.org/wiki/List_of_programming_languages;https://github.com/breck7/pldb,,True,False,True,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
staroffice-basic,staroffice-basic,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
starpial,starpial,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
starpl,StarPL,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
starry,Starry,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stars,Stars,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
starstuff,Starstuff,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
start-reset-markup-language,Start-reset markup language,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stasis,Stasis,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stata,Stata,linguist;pldb;wikipedia,,.ado .do .doh .ihlp .mata .matah .sthlp,,,,,,,False,Stata,https://en.wikipedia.org/wiki/List_of_programming_languages;https://github.com/breck7/pldb;https://github.com/github-linguist/linguist/blob/main/lib/linguist/languages.yml,,True,True,True,False,True,False,False,False,2,1,Stata,True,Programming,,,StataLexer,True,pygments.lexers.stata,Stata,stata;do,*.do;*.ado,text/x-stata;text/stata;application/x-stata,True,Stata,https://rosettacode.org/wiki/Stata,,219.0
state-and-main,State and Main,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
statebox,statebox,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stateflip,StateFlip,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stateflow,Stateflow,wikipedia,,,,,,,,,False,,https://en.wikipedia.org/wiki/List_of_programming_languages,,False,False,True,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
statemate,statemate,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
static,StatiC,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
static-typescript,static-typescript,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
statsplorer,statsplorer,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
status-quo-function,status-quo-function,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
status-quo-script,status-quo-script,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stax,Stax,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,True,Stax,https://rosettacode.org/wiki/Stax,,22.0
stbf,STBF,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stck,Stck,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stegfuck,StegFuck,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
steinhaus-moser-notation,steinhaus-moser-notation,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stella,stella,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stencil,stencil,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
step,step,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
steps,Steps,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
steve-s-lava-chicken-language,Steve's Lava Chicken Language,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
sticks-and-stones,Sticks and Stones,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stillbrithiarngialpielroinuslislislislislisquattostamiswackilduasliesfris,Stillbrithiarngialpielroinuslislislislislisquattostamiswackilduasliesfris,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stisp,Stisp,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stitchii,Stitchii,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stl,STL,linguist;pldb,,.stl,,,,,,,False,STL,https://github.com/breck7/pldb;https://github.com/github-linguist/linguist/blob/main/lib/linguist/languages.yml,,True,True,False,False,True,False,False,False,2,3,,False,,,,,False,,,,,,False,,,,
stl-format,stl-format,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stlang,Stlang,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stlisp,Stlisp,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stmsl,STMSL,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stockholm-format,stockholm-format,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stod,STOD,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stoical,stoical,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
ston,STON,linguist;pldb,,.ston,,,,,,,False,STON,https://github.com/breck7/pldb;https://github.com/github-linguist/linguist/blob/main/lib/linguist/languages.yml,,True,True,False,False,True,False,False,False,2,1,STON,True,Data,Smalltalk,,,False,,,,,,False,,,,
stonecutter,stonecutter,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stoned-go,Stoned-Go,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stoneknifeforth,stoneknifeforth,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stones,Stones,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stop,Stop,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stoplight,Stoplight,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stopnotstop,Stopnotstop,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stopwatch,Stopwatch,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stormlang,StormLang,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
storymatic,storymatic,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
storyscript,storyscript,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stos-basic,stos-basic,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
str,str,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
strand-programming-language,Strand (programming language),pldb;wikipedia,,,,,,,,,False,,https://en.wikipedia.org/wiki/List_of_programming_languages;https://github.com/breck7/pldb,,True,False,True,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
strat,strat,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stratego,stratego,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
strato,Strato,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
strcmacs,strcmacs,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
streamit,streamit,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,True,StreamIt,https://rosettacode.org/wiki/StreamIt,,1.0
streamix,Streamix,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
streem,streem,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
streetcode,Streetcode,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
strelnokoff,Strelnokoff,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
strema,strema,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stress,stress,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
strictyaml,strictyaml,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
string,-string,esolang;pldb,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights;https://github.com/breck7/pldb,,True,False,False,True,False,False,False,True,1,1,,False,,,,,False,,,,,,False,,,,
string-32,String[32],pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
string-checkout,"STRING = ""checkout""",pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
string-declares-the-variable-name-as-a-string,String;         {declares the variable Name as a string},pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
string-diagrams-notation,string-diagrams-notation,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
string-rewriting-paradigm,String rewriting paradigm,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stringbean,stringbean,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stringcomp,stringcomp,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stringle,Stringle,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,True,Stringle,https://rosettacode.org/wiki/Stringle,,6.0
stringsafunge,StringSafunge,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stringtemplate,StringTemplate,linguist,,.st,,,,,,,False,StringTemplate,https://github.com/github-linguist/linguist/blob/main/lib/linguist/languages.yml,,False,True,False,False,True,False,False,False,1,1,,False,,,,SmalltalkLexer,True,pygments.lexers.smalltalk,Smalltalk,smalltalk;squeak;st,*.st,text/x-smalltalk,False,,,,
stripe,stripe,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
strips,strips,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stroke,Stroke,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
stroke+,Stroke+-,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
strong,STRong,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
strongtalk,Strongtalk,pldb;wikipedia,,,,,,,,,False,,https://en.wikipedia.org/wiki/List_of_programming_languages;https://github.com/breck7/pldb,,True,False,True,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
strtran,STRTRAN,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
strucked,Strucked,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
structure,Structure,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
structure-free-query-language,Structure-free Query Language,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
structured-data-on-this-page-hosted-by-wikidata-g,Structured data on this page hosted by Wikidata [g],wikipedia,,,,,,,,,False,,https://en.wikipedia.org/wiki/List_of_programming_languages,,False,False,True,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
structured-minsky,Structured Minsky,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
structured-storage,structured-storage,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
structured-text,Structured Text,pldb;wikipedia,,,,,,,,,False,,https://en.wikipedia.org/wiki/List_of_programming_languages;https://github.com/breck7/pldb,,True,False,True,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
strudel,strudel,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
strudl,strudl,pldb,,,,,,,,,False,,https://github.com/breck7/pldb,,True,False,False,False,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
struffoli,Struffoli,esolang,esolang,,,,,,,,False,,https://esolangs.org/wiki/Esolang%3ACopyrights,,False,False,False,True,False,False,False,False,1,1,,False,,,,,False,,,,,,False,,,,
